Frame ID,Object ID,Object Type,LocationX,LocationY,LocationZ,Length,Width,Height,Heading
35,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
35,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
35,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
35,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
35,221,3,78.5,13.0,0.0,1.80,0.00,1.42,1.57
35,220,3,115.8,21.3,0.0,2.03,0.00,1.30,1.56
35,223,2,82.5,18.5,0.0,4.44,1.77,1.99,3.14
35,218,1,112.4,19.8,0.0,3.99,1.85,1.62,0.70
36,230,4,84.4,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.6,1.0,0.38,0.38,1.86,1.98
36,229,4,85.5,29.5,1.0,0.38,0.38,1.86,0.39
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.89
36,225,4,82.5,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.0,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.3,0.0,2.03,0.00,1.30,1.56
36,223,2,82.5,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.4,19.8,0.0,3.99,1.85,1.62,0.68
36,230,4,84.4,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.6,1.0,0.38,0.38,1.86,1.98
36,229,4,85.5,29.5,1.0,0.38,0.38,1.86,0.39
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.89
36,225,4,82.5,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.0,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.3,0.0,2.03,0.00,1.30,1.56
36,223,2,82.5,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.4,19.8,0.0,3.99,1.85,1.62,0.68
36,230,4,84.4,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.6,1.0,0.38,0.38,1.86,1.98
36,229,4,85.4,29.5,1.0,0.38,0.38,1.86,0.42
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.88
36,225,4,82.5,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.1,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.2,0.0,2.03,0.00,1.30,1.56
36,223,2,82.6,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.3,19.8,0.0,3.99,1.85,1.62,0.67
36,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.7,1.0,0.38,0.38,1.86,1.98
36,229,4,85.4,29.4,1.0,0.38,0.38,1.86,0.44
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.87
36,225,4,82.4,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.1,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.1,0.0,2.03,0.00,1.30,1.56
36,223,2,82.7,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.3,19.9,0.0,3.99,1.85,1.62,0.65
36,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.7,1.0,0.38,0.38,1.86,1.98
36,229,4,85.4,29.4,1.0,0.38,0.38,1.86,0.47
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.87
36,225,4,82.4,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.1,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.1,0.0,2.03,0.00,1.30,1.56
36,223,2,82.8,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.2,19.9,0.0,3.99,1.85,1.62,0.64
36,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.27
36,226,4,73.3,22.7,1.0,0.38,0.38,1.86,1.98
36,229,4,85.3,29.4,1.0,0.38,0.38,1.86,0.49
36,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.90
36,225,4,82.4,33.5,1.0,0.38,0.38,1.86,0.07
36,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
36,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
36,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
36,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
36,221,3,78.5,13.2,0.0,1.80,0.00,1.42,1.57
36,220,3,115.8,21.0,0.0,2.03,0.00,1.30,1.56
36,223,2,82.8,18.5,0.0,4.44,1.77,1.99,3.14
36,218,1,112.2,19.9,0.0,3.99,1.85,1.62,0.62
37,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.27
37,226,4,73.3,22.8,1.0,0.38,0.38,1.86,1.98
37,229,4,85.3,29.3,1.0,0.38,0.38,1.86,0.51
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.91
37,225,4,82.3,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.2,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.9,0.0,2.03,0.00,1.30,1.56
37,223,2,82.9,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,112.1,20.0,0.0,3.99,1.85,1.62,0.60
37,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.27
37,226,4,73.3,22.8,1.0,0.38,0.38,1.86,1.98
37,229,4,85.3,29.3,1.0,0.38,0.38,1.86,0.51
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.91
37,225,4,82.3,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.2,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.9,0.0,2.03,0.00,1.30,1.56
37,223,2,82.9,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,112.1,20.0,0.0,3.99,1.85,1.62,0.60
37,230,4,84.3,10.4,1.0,0.38,0.38,1.86,0.28
37,226,4,73.4,22.8,1.0,0.38,0.38,1.86,1.98
37,229,4,85.3,29.3,1.0,0.38,0.38,1.86,0.55
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.93
37,225,4,82.2,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.3,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.8,0.0,2.03,0.00,1.30,1.55
37,223,2,83.0,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,112.0,20.0,0.0,3.99,1.85,1.62,0.57
37,230,4,84.2,10.4,1.0,0.38,0.38,1.86,0.28
37,226,4,73.4,22.9,1.0,0.38,0.38,1.86,1.98
37,229,4,85.2,29.3,1.0,0.38,0.38,1.86,0.56
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.93
37,225,4,82.2,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.3,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.7,0.0,2.03,0.00,1.30,1.55
37,223,2,83.1,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,111.9,20.0,0.0,3.99,1.85,1.62,0.56
37,230,4,84.2,10.4,1.0,0.38,0.38,1.86,0.28
37,226,4,73.4,22.9,1.0,0.38,0.38,1.86,1.98
37,229,4,85.2,29.2,1.0,0.38,0.38,1.86,0.58
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.94
37,225,4,82.2,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.4,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.6,0.0,2.03,0.00,1.30,1.55
37,223,2,83.2,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,111.9,20.1,0.0,3.99,1.85,1.62,0.54
37,230,4,84.2,10.4,1.0,0.38,0.38,1.86,0.28
37,226,4,73.4,22.9,1.0,0.38,0.38,1.86,1.98
37,229,4,85.2,29.2,1.0,0.38,0.38,1.86,0.58
37,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.94
37,225,4,82.2,33.5,1.0,0.38,0.38,1.86,0.07
37,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
37,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
37,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
37,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
37,221,3,78.5,13.4,0.0,1.80,0.00,1.42,1.57
37,220,3,115.8,20.6,0.0,2.03,0.00,1.30,1.55
37,223,2,83.2,18.5,0.0,4.44,1.77,1.99,3.14
37,218,1,111.9,20.1,0.0,3.99,1.85,1.62,0.54
38,230,4,84.2,10.3,1.0,0.38,0.38,1.86,0.28
38,226,4,73.4,22.9,1.0,0.38,0.38,1.86,1.98
38,229,4,85.2,29.2,1.0,0.38,0.38,1.86,0.60
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.94
38,225,4,82.1,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.4,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.6,0.0,2.03,0.00,1.30,1.55
38,223,2,83.3,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.8,20.1,0.0,3.99,1.85,1.62,0.53
38,230,4,84.2,10.3,1.0,0.38,0.38,1.86,0.28
38,226,4,73.4,23.0,1.0,0.38,0.38,1.86,1.98
38,229,4,85.2,29.2,1.0,0.38,0.38,1.86,0.61
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.95
38,225,4,82.1,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.5,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.5,0.0,2.03,0.00,1.30,1.55
38,223,2,83.3,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.7,20.1,0.0,3.99,1.85,1.62,0.51
38,230,4,84.2,10.3,1.0,0.38,0.38,1.86,0.28
38,226,4,73.4,23.0,1.0,0.38,0.38,1.86,1.98
38,229,4,85.1,29.1,1.0,0.38,0.38,1.86,0.62
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.95
38,225,4,82.0,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.5,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.4,0.0,2.03,0.00,1.30,1.55
38,223,2,83.4,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.7,20.2,0.0,3.99,1.85,1.62,0.50
38,230,4,84.2,10.3,1.0,0.38,0.38,1.86,0.29
38,226,4,73.5,23.1,1.0,0.38,0.38,1.86,1.98
38,229,4,85.1,29.1,1.0,0.38,0.38,1.86,0.63
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.96
38,225,4,82.0,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.5,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.3,0.0,2.03,0.00,1.30,1.55
38,223,2,83.5,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.6,20.2,0.0,3.99,1.85,1.62,0.48
38,230,4,84.1,10.3,1.0,0.38,0.38,1.86,0.29
38,226,4,73.5,23.1,1.0,0.38,0.38,1.86,1.98
38,229,4,85.1,29.1,1.0,0.38,0.38,1.86,0.65
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.96
38,225,4,82.0,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.03
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.6,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.3,0.0,2.03,0.00,1.30,1.55
38,223,2,83.5,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.5,20.2,0.0,3.99,1.85,1.62,0.47
38,230,4,84.1,10.3,1.0,0.38,0.38,1.86,0.29
38,226,4,73.5,23.1,1.0,0.38,0.38,1.86,1.98
38,229,4,85.0,29.0,1.0,0.38,0.38,1.86,0.66
38,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.97
38,225,4,81.9,33.5,1.0,0.38,0.38,1.86,0.07
38,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
38,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.03
38,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
38,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
38,221,3,78.5,13.6,0.0,1.80,0.00,1.42,1.57
38,220,3,115.8,20.2,0.0,2.03,0.00,1.30,1.55
38,223,2,83.6,18.5,0.0,4.44,1.77,1.99,3.14
38,218,1,111.5,20.2,0.0,3.99,1.85,1.62,0.46
39,230,4,84.1,10.3,1.0,0.38,0.38,1.86,0.29
39,226,4,73.5,23.2,1.0,0.38,0.38,1.86,1.98
39,229,4,85.0,29.0,1.0,0.38,0.38,1.86,0.67
39,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.97
39,225,4,81.9,33.5,1.0,0.38,0.38,1.86,0.07
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,13.7,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,20.1,0.0,2.03,0.00,1.30,1.55
39,223,2,83.7,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,111.4,20.2,0.0,3.99,1.85,1.62,0.44
39,230,4,84.1,10.3,1.0,0.38,0.38,1.86,0.29
39,226,4,73.5,23.2,1.0,0.38,0.38,1.86,1.98
39,229,4,85.0,29.0,1.0,0.38,0.38,1.86,0.67
39,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.97
39,225,4,81.9,33.5,1.0,0.38,0.38,1.86,0.07
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,13.7,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,20.1,0.0,2.03,0.00,1.30,1.55
39,223,2,83.7,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,111.4,20.2,0.0,3.99,1.85,1.62,0.44
39,230,4,84.1,10.3,1.0,0.38,0.38,1.86,0.29
39,226,4,73.5,23.2,1.0,0.38,0.38,1.86,1.98
39,229,4,85.0,29.0,1.0,0.38,0.38,1.86,0.68
39,228,4,93.8,11.1,1.0,0.38,0.38,1.86,1.98
39,225,4,81.8,33.5,1.0,0.38,0.38,1.86,0.07
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.7,11.9,0.1,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,13.7,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,20.1,0.0,2.03,0.00,1.30,1.55
39,223,2,83.8,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,111.3,20.3,0.0,3.99,1.85,1.62,0.43
39,230,4,83.7,10.1,1.0,0.38,0.38,1.86,0.39
39,229,4,84.3,28.2,1.0,0.38,0.38,1.86,0.78
39,226,4,73.9,24.2,1.0,0.38,0.38,1.86,1.98
39,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.08
39,225,4,80.8,33.4,1.0,0.38,0.38,1.86,0.09
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,15.0,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,18.2,0.0,2.03,0.00,1.30,1.55
39,223,2,85.6,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,109.6,20.6,0.0,3.99,1.85,1.62,0.15
39,230,4,83.7,10.1,1.0,0.38,0.38,1.86,0.40
39,229,4,84.3,28.2,1.0,0.38,0.38,1.86,0.79
39,226,4,74.0,24.2,1.0,0.38,0.38,1.86,1.98
39,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.09
39,225,4,80.8,33.4,1.0,0.38,0.38,1.86,0.09
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,15.0,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,18.1,0.0,2.03,0.00,1.30,1.55
39,223,2,85.6,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,109.5,20.7,0.0,3.99,1.85,1.62,0.14
39,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.40
39,229,4,84.2,28.2,1.0,0.38,0.38,1.86,0.79
39,226,4,74.0,24.2,1.0,0.38,0.38,1.86,1.98
39,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.09
39,225,4,80.7,33.4,1.0,0.38,0.38,1.86,0.09
39,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
39,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.03
39,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
39,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
39,221,3,78.5,15.1,0.0,1.80,0.00,1.42,1.57
39,220,3,115.8,18.1,0.0,2.03,0.00,1.30,1.55
39,223,2,85.7,18.5,0.0,4.44,1.77,1.99,3.14
39,218,1,109.4,20.7,0.0,3.99,1.85,1.62,0.13
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.40
40,229,4,84.2,28.2,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.2,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.09
40,225,4,80.7,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.03
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,221,3,78.5,15.1,0.0,1.80,0.00,1.42,1.57
40,220,3,115.8,18.1,0.0,2.03,0.00,1.30,1.55
40,223,2,85.7,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.4,20.7,0.0,3.99,1.85,1.62,0.13
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.41
40,229,4,84.2,28.1,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.3,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.09
40,225,4,80.7,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,221,3,78.5,15.1,0.0,1.80,0.00,1.42,1.57
40,220,3,115.8,18.0,0.0,2.03,0.00,1.30,1.55
40,223,2,85.8,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.3,20.7,0.0,3.99,1.85,1.62,0.12
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.41
40,229,4,84.2,28.1,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.3,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.10
40,225,4,80.7,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,220,3,115.8,17.9,0.0,2.03,0.00,1.30,1.55
40,221,3,78.5,15.2,0.0,1.80,0.00,1.42,1.57
40,223,2,85.8,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.3,20.7,0.0,3.99,1.85,1.62,0.10
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.42
40,229,4,84.2,28.1,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.3,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.10
40,225,4,80.6,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,220,3,115.8,17.8,0.0,2.03,0.00,1.30,1.55
40,221,3,78.5,15.2,0.0,1.80,0.00,1.42,1.57
40,223,2,85.9,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.2,20.7,0.0,3.99,1.85,1.62,0.09
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.42
40,229,4,84.1,28.1,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.4,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.10
40,225,4,80.6,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,220,3,115.8,17.8,0.0,2.03,0.00,1.30,1.55
40,221,3,78.5,15.3,0.0,1.80,0.00,1.42,1.57
40,223,2,86.0,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.1,20.7,0.0,3.99,1.85,1.62,0.08
40,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.43
40,229,4,84.1,28.0,1.0,0.38,0.38,1.86,0.79
40,226,4,74.0,24.4,1.0,0.38,0.38,1.86,1.98
40,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.11
40,225,4,80.6,33.4,1.0,0.38,0.38,1.86,0.09
40,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
40,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
40,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
40,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
40,220,3,115.8,17.7,0.0,2.03,0.00,1.30,1.55
40,221,3,78.5,15.3,0.0,1.80,0.00,1.42,1.57
40,223,2,86.0,18.5,0.0,4.44,1.77,1.99,3.14
40,218,1,109.1,20.7,0.0,3.99,1.85,1.62,0.07
41,230,4,83.6,10.1,1.0,0.38,0.38,1.86,0.43
41,229,4,84.1,28.0,1.0,0.38,0.38,1.86,0.79
41,226,4,74.1,24.5,1.0,0.38,0.38,1.86,1.98
41,228,4,93.9,11.1,1.0,0.38,0.38,1.86,2.11
41,225,4,80.5,33.4,1.0,0.38,0.38,1.86,0.09
41,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
41,222,2,65.6,11.9,0.1,5.92,1.99,2.56,0.02
41,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
41,219,3,101.9,0.0,0.0,2.36,0.76,1.41,1.59
41,220,3,115.8,17.6,0.0,2.03,0.00,1.30,1.55
41,221,3,78.5,15.4,0.0,1.80,0.00,1.42,1.57
41,223,2,86.1,18.5,0.0,4.44,1.77,1.99,3.14
