Server,Client,Vehicle,Map,Simulation time,Speed,Compass,Accelero,Gyroscop,Location,GNSS,Height,Throttle,Steer,Brake,Reverse,Hand brake,Manual
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( 11.6,  1.5,  9.6)","( -0.9, -1.0, 10.8)","(-71.7, -21.4)","( 42.000193,  1.999146)",-0 m,0.85,0.09,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,22 km/h,87° NE,"( -6.1,  0.1, 10.0)","( -0.9, -0.7, 12.0)","(-71.6, -21.4)","( 42.000193,  1.999146)",-0 m,0.85,0.09,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( 11.3,  1.5,  9.6)","( -0.9, -1.0, 10.4)","(-71.5, -21.4)","( 42.000193,  1.999147)",-0 m,0.85,0.09,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( -5.7,  0.2, 10.0)","( -0.9, -0.7, 11.5)","(-71.5, -21.4)","( 42.000193,  1.999148)",-0 m,0.85,0.09,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( -6.0,  0.1,  9.9)","( -0.9, -0.6, 11.2)","(-71.3, -21.4)","( 42.000193,  1.999150)",-0 m,0.85,0.08,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( 11.3,  1.4,  9.6)","( -0.9, -0.9,  9.6)","(-71.3, -21.4)","( 42.000193,  1.999150)",-0 m,0.85,0.08,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,87° NE,"( -5.9,  0.1,  9.9)","( -0.9, -0.5, 10.8)","(-71.2, -21.4)","( 42.000193,  1.999151)",-0 m,0.85,0.08,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,88° NE,"( -5.8,  0.1,  9.9)","( -0.9, -0.5, 10.4)","(-71.1, -21.4)","( 42.000193,  1.999153)",-0 m,0.85,0.08,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( 11.4,  1.4,  9.6)","( -0.9, -0.7,  8.9)","(-71.0, -21.4)","( 42.000193,  1.999153)",-0 m,0.85,0.07,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,23 km/h,88° NE,"( 11.4,  1.4,  9.6)","( -0.9, -0.7,  8.6)","(-71.0, -21.4)","( 42.000193,  1.999155)",-0 m,0.85,0.07,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( -4.4,  1.2, 11.1)","(  0.2, -0.9,  9.6)","(-70.8, -21.4)","( 42.000193,  1.999156)",-0 m,0.85,0.07,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( 10.5, -1.1,  9.0)","( -2.1, -0.8,  8.6)","(-70.8, -21.4)","( 42.000193,  1.999157)",-0 m,0.85,0.07,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( 14.1,  0.8,  9.5)","( -0.7, -0.3,  8.7)","(-70.6, -21.4)","( 42.000193,  1.999158)",-0 m,0.85,0.06,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( 14.1,  0.8,  9.5)","( -0.7, -0.3,  8.7)","(-70.6, -21.4)","( 42.000193,  1.999158)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,24 km/h,88° NE,"( -4.5,  0.7,  9.9)","( -0.7,  0.0,  8.5)","(-70.6, -21.4)","( 42.000193,  1.999159)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,88° NE,"( 12.9,  0.6,  9.5)","( -0.7, -0.2,  8.4)","(-70.5, -21.4)","( 42.000193,  1.999160)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,88° NE,"( 12.6,  0.6,  9.5)","( -0.7, -0.2,  8.1)","(-70.4, -21.4)","( 42.000192,  1.999161)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,89° NE,"( -4.5,  0.6,  9.9)","( -0.6,  0.1,  8.0)","(-70.3, -21.4)","( 42.000192,  1.999162)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,89° NE,"( -4.5,  0.6,  9.9)","( -0.6,  0.1,  8.0)","(-70.3, -21.4)","( 42.000192,  1.999162)",-0 m,0.85,0.06,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,89° NE,"( 12.4,  0.6,  9.5)","( -0.6, -0.2,  7.9)","(-70.2, -21.4)","( 42.000192,  1.999163)",-0 m,0.85,0.05,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,89° NE,"( 12.1,  0.6,  9.5)","( -0.6, -0.1,  7.6)","(-70.1, -21.4)","( 42.000192,  1.999165)",-0 m,0.85,0.05,0.00,False,False,False
84 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,25 km/h,89° NE,"( -4.7,  0.6,  9.9)","( -0.6,  0.2,  7.4)","(-70.0, -21.4)","( 42.000192,  1.999166)",-0 m,0.66,0.05,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,26 km/h,89° NE,"( -4.9,  0.6,  9.9)","( -0.5,  0.3,  7.1)","(-69.9, -21.4)","( 42.000192,  1.999167)",-0 m,0.55,0.05,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,26 km/h,89° NE,"( 11.6,  0.5,  9.6)","( -0.5,  0.0,  7.0)","(-69.8, -21.4)","( 42.000192,  1.999168)",-0 m,0.63,0.05,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,26 km/h,89° NE,"( 11.2,  0.5,  9.6)","( -0.5,  0.1,  6.8)","(-69.6, -21.4)","( 42.000192,  1.999170)",-0 m,0.53,0.04,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,26 km/h,89° NE,"( -5.4,  0.6, 10.0)","( -0.4,  0.4,  6.5)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.35,0.04,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,26 km/h,89° NE,"( -5.8,  0.7, 10.0)","( -0.4,  0.5,  6.3)","(-69.5, -21.4)","( 42.000192,  1.999173)",-0 m,0.44,0.05,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:30,27 km/h,90°  E,"( 10.3,  0.3,  9.6)","( -0.3,  0.2,  6.6)","(-69.4, -21.4)","( 42.000192,  1.999174)",-0 m,0.36,0.04,0.00,False,False,False
72 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -6.7,  0.9, 10.0)","( -0.3,  0.6,  5.7)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.19,0.04,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -8.1,  1.2, 10.0)","( -0.3,  0.7,  5.0)","(-69.1, -21.4)","( 42.000192,  1.999176)",-0 m,0.16,0.04,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  8.2, -0.4,  9.7)","( -0.3,  0.5,  6.5)","(-69.1, -21.4)","( 42.000192,  1.999177)",-0 m,0.29,0.04,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  6.5, -0.4, 12.9)","( -0.2,  1.8,  6.3)","(-68.9, -21.4)","( 42.000192,  1.999179)",-0 m,0.28,0.04,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -8.7,  1.1,  9.9)","( -0.3,  2.1,  4.5)","(-68.8, -21.4)","( 42.000192,  1.999180)",-0 m,0.16,0.04,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  8.3, -0.5,  9.6)","( -0.3,  1.9,  6.0)","(-68.8, -21.4)","( 42.000192,  1.999181)",-0 m,0.30,0.03,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -7.1,  1.2,  9.9)","( -0.3,  2.1,  4.2)","(-68.7, -21.4)","( 42.000192,  1.999182)",-0 m,0.16,0.03,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -8.1,  1.2,  9.9)","( -0.3,  2.1,  3.9)","(-68.5, -21.4)","( 42.000192,  1.999183)",-0 m,0.15,0.03,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  7.9, -0.5,  9.6)","( -0.2,  1.8,  5.5)","(-68.5, -21.4)","( 42.000192,  1.999184)",-0 m,0.29,0.03,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  7.6, -0.5,  9.6)","( -0.2,  1.7,  5.3)","(-68.3, -21.4)","( 42.000192,  1.999186)",-0 m,0.28,0.03,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -7.8,  1.1,  9.9)","( -0.2,  1.9,  3.4)","(-68.2, -21.4)","( 42.000192,  1.999187)",-0 m,0.16,0.03,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  7.7, -0.6,  9.6)","( -0.2,  1.6,  5.0)","(-68.2, -21.4)","( 42.000192,  1.999188)",-0 m,0.29,0.03,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,90°  E,"(  7.5, -0.6,  9.6)","( -0.2,  1.5,  4.8)","(-68.0, -21.4)","( 42.000192,  1.999190)",-0 m,0.29,0.03,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,90°  E,"( -7.9,  1.2,  9.9)","( -0.2,  1.7,  3.0)","(-68.0, -21.4)","( 42.000192,  1.999191)",-0 m,0.17,0.02,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,91° SE,"( -8.0,  1.2,  9.8)","( -0.2,  1.6,  2.7)","(-67.9, -21.4)","( 42.000192,  1.999192)",-0 m,0.30,0.02,0.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,91° SE,"(  7.4, -0.7,  9.6)","( -0.2,  1.3,  4.4)","(-67.7, -21.4)","( 42.000192,  1.999193)",-0 m,0.31,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  1.2,  9.8)","( -0.2,  1.5,  2.5)","(-67.7, -21.4)","( 42.000192,  1.999194)",-0 m,0.19,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.1,  1.2,  9.8)","( -0.2,  1.3,  2.3)","(-67.5, -21.4)","( 42.000192,  1.999196)",-0 m,0.20,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,91° SE,"(  7.4, -0.6,  9.6)","( -0.2,  1.0,  4.0)","(-67.4, -21.4)","( 42.000192,  1.999197)",-0 m,0.33,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  1.1,  9.8)","( -0.2,  1.2,  2.2)","(-67.4, -21.4)","( 42.000192,  1.999198)",-0 m,0.21,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,27 km/h,91° SE,"( -8.2,  1.1,  9.8)","( -0.2,  1.0,  2.0)","(-67.3, -21.4)","( 42.000192,  1.999200)",-0 m,0.34,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.6, -0.7,  9.6)","( -0.2,  0.7,  3.7)","(-67.2, -21.4)","( 42.000192,  1.999200)",-0 m,0.35,0.02,0.00,False,False,False
88 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.0, -0.7,  9.6)","( -0.2,  0.1,  3.5)","(-67.1, -21.4)","( 42.000192,  1.999201)",-0 m,0.23,0.02,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.6,  1.1,  9.8)","( -0.2,  0.2,  1.7)","(-66.9, -21.4)","( 42.000192,  1.999203)",-0 m,0.24,0.02,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.6, -0.7,  9.6)","( -0.2, -0.1,  3.4)","(-66.9, -21.3)","( 42.000192,  1.999204)",-0 m,0.38,0.02,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.4, -0.7,  9.6)","( -0.2, -0.2,  3.2)","(-66.7, -21.3)","( 42.000192,  1.999206)",-0 m,0.39,0.02,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.6, -0.7,  9.7)","( -0.2, -0.3,  3.1)","(-66.6, -21.3)","( 42.000192,  1.999208)",-0 m,0.40,0.01,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  1.1,  9.9)","( -0.1, -0.1,  1.3)","(-66.5, -21.3)","( 42.000192,  1.999208)",-0 m,0.28,0.01,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.2,  1.1,  9.9)","( -0.1, -0.2,  1.2)","(-66.3, -21.3)","( 42.000192,  1.999210)",-0 m,0.29,0.01,0.00,False,False,False
90 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.5, -0.8,  9.7)","( -0.1, -0.5,  2.8)","(-66.3, -21.3)","( 42.000192,  1.999211)",-0 m,0.42,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.5, -0.7,  9.7)","( -0.1, -0.5,  2.7)","(-66.1, -21.3)","( 42.000191,  1.999213)",-0 m,0.43,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.1,  1.1,  9.9)","( -0.1, -0.3,  0.9)","(-66.1, -21.3)","( 42.000191,  1.999214)",-0 m,0.30,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.1,  1.1,  9.9)","( -0.1, -0.3,  0.8)","(-65.9, -21.3)","( 42.000191,  1.999215)",-0 m,0.31,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.6, -0.7,  9.7)","( -0.1, -0.6,  2.5)","(-65.8, -21.3)","( 42.000191,  1.999215)",-0 m,0.45,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.2,  1.0,  9.9)","( -0.1, -0.4,  0.7)","(-65.8, -21.3)","( 42.000191,  1.999217)",-0 m,0.32,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.1,  1.0, 10.0)","( -0.1, -0.4,  0.7)","(-65.6, -21.3)","( 42.000191,  1.999219)",-0 m,0.33,0.01,0.00,False,False,False
102 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.8, -0.7,  9.7)","( -0.1, -0.6,  2.4)","(-65.5, -21.3)","( 42.000191,  1.999220)",-0 m,0.46,0.01,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.7, -0.8,  9.7)","( -0.1, -0.6,  2.3)","(-65.4, -21.3)","( 42.000191,  1.999222)",-0 m,0.47,0.01,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.8, -0.8,  9.7)","( -0.1, -0.6,  2.2)","(-65.3, -21.3)","( 42.000191,  1.999223)",-0 m,0.47,0.01,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.5, 10.0)","( -0.2, -0.4,  0.2)","(-65.2, -21.3)","( 42.000191,  1.999224)",-0 m,0.34,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.1,  0.8, 10.0)","( -0.2, -0.4, -0.1)","(-65.0, -21.3)","( 42.000191,  1.999226)",-0 m,0.35,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.8, -1.0,  9.7)","( -0.3, -0.6,  1.6)","(-65.0, -21.3)","( 42.000191,  1.999227)",-0 m,0.48,0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.7, 10.0)","( -0.3, -0.4, -0.3)","(-64.8, -21.3)","( 42.000191,  1.999229)",-0 m,0.48,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.8, 10.0)","( -0.3, -0.3, -0.5)","(-64.8, -21.3)","( 42.000191,  1.999229)",-0 m,0.35,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.8, 10.0)","( -0.3, -0.3, -0.6)","(-64.6, -21.3)","( 42.000191,  1.999231)",-0 m,0.35,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.9, -0.9,  9.7)","( -0.3, -0.5,  1.1)","(-64.5, -21.3)","( 42.000191,  1.999232)",-0 m,0.49,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","( -0.3, -0.5,  1.0)","(-64.4, -21.3)","( 42.000191,  1.999234)",-0 m,0.49,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.8, 10.0)","( -0.3, -0.2, -0.8)","(-64.3, -21.3)","( 42.000191,  1.999235)",-0 m,0.35,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.9, 10.0)","( -0.3, -0.2, -0.9)","(-64.2, -21.3)","( 42.000191,  1.999236)",-0 m,0.35,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -8.0,  0.9, 10.0)","( -0.3, -0.2, -0.9)","(-64.2, -21.3)","( 42.000191,  1.999236)",-0 m,0.35,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","( -0.3, -0.4,  0.8)","(-64.1, -21.3)","( 42.000191,  1.999237)",-0 m,0.48,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.9, -0.9,  9.7)","( -0.3, -0.4,  0.8)","(-64.0, -21.3)","( 42.000191,  1.999239)",-0 m,0.48,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8, 10.0)","( -0.2, -0.1, -0.9)","(-63.9, -21.3)","( 42.000191,  1.999240)",-0 m,0.35,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","( -0.2, -0.4,  0.7)","(-63.8, -21.3)","( 42.000191,  1.999241)",-0 m,0.48,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.1, -0.9,  9.7)","( -0.2, -0.3,  0.7)","(-63.7, -21.3)","( 42.000191,  1.999242)",-0 m,0.35,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","( -0.2, -0.3,  0.7)","(-63.6, -21.3)","( 42.000191,  1.999244)",-0 m,0.34,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.9, 10.0)","( -0.2, -0.0, -1.0)","(-63.4, -21.3)","( 42.000191,  1.999245)",-0 m,0.34,-0.00,0.00,False,False,False
87 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.1, -0.9,  9.7)","( -0.1, -0.3,  0.7)","(-63.4, -21.3)","( 42.000191,  1.999246)",-0 m,0.47,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.1, -0.9,  9.7)","( -0.1, -0.2,  0.7)","(-63.2, -21.3)","( 42.000191,  1.999248)",-0 m,0.47,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.9, 10.0)","( -0.1,  0.0, -1.0)","(-63.1, -21.3)","( 42.000191,  1.999249)",-0 m,0.47,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8, 10.0)","( -0.1,  0.1, -1.0)","(-63.0, -21.3)","( 42.000191,  1.999250)",-0 m,0.33,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","( -0.1, -0.2,  0.7)","(-62.9, -21.3)","( 42.000191,  1.999251)",-0 m,0.46,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.1, -0.9,  9.7)","( -0.0, -0.2,  0.7)","(-62.8, -21.3)","( 42.000191,  1.999253)",-0 m,0.46,-0.00,0.00,False,False,False
91 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8, 10.0)","( -0.0,  0.1, -1.0)","(-62.7, -21.2)","( 42.000191,  1.999254)",-0 m,0.33,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8, 10.0)","( -0.0,  0.1, -1.0)","(-62.6, -21.2)","( 42.000191,  1.999256)",-0 m,0.32,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8, 10.0)","(  0.0,  0.1, -1.0)","(-62.4, -21.2)","( 42.000191,  1.999257)",-0 m,0.32,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"( -7.9,  0.8,  9.9)","(  0.0,  0.2, -1.0)","(-62.3, -21.2)","( 42.000191,  1.999258)",-0 m,0.32,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  8.0, -0.9,  9.7)","(  0.0, -0.1,  0.7)","(-62.2, -21.2)","( 42.000191,  1.999260)",-0 m,0.45,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:31,26 km/h,91° SE,"(  7.9, -0.9,  9.7)","(  0.1, -0.1,  0.7)","(-62.1, -21.2)","( 42.000191,  1.999262)",-0 m,0.44,-0.00,0.00,False,False,False
89 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"(  8.1, -0.9,  9.7)","(  0.1, -0.1,  0.7)","(-61.9, -21.2)","( 42.000190,  1.999264)",-0 m,0.44,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.9,  9.9)","(  0.1,  0.2, -1.0)","(-61.9, -21.2)","( 42.000190,  1.999264)",-0 m,0.31,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-61.7, -21.2)","( 42.000190,  1.999266)",-0 m,0.31,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.9,  9.9)","(  0.1,  0.2, -1.0)","(-61.6, -21.2)","( 42.000190,  1.999268)",-0 m,0.31,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.9,  9.9)","(  0.1,  0.2, -1.0)","(-61.6, -21.2)","( 42.000190,  1.999268)",-0 m,0.31,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-61.4, -21.2)","( 42.000190,  1.999270)",-0 m,0.31,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -8.0,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-61.3, -21.2)","( 42.000190,  1.999271)",-0 m,0.30,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.9,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-61.1, -21.2)","( 42.000190,  1.999273)",-0 m,0.30,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -8.0,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-61.0, -21.2)","( 42.000190,  1.999275)",-0 m,0.30,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"(  7.9, -0.9,  9.7)","(  0.1, -0.0,  0.8)","(-60.9, -21.2)","( 42.000190,  1.999276)",-0 m,0.43,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"(  7.8, -0.9,  9.7)","(  0.1, -0.0,  0.8)","(-60.8, -21.2)","( 42.000190,  1.999278)",-0 m,0.43,-0.00,0.00,False,False,False
104 FPS,62 FPS,Mercedes Sprinter,AU,0:02:32,26 km/h,91° SE,"( -7.8,  0.8,  9.9)","(  0.1,  0.2, -1.0)","(-60.7, -21.2)","( 42.000190,  1.999278)",-0 m,0.30,-0.00,0.00,False,False,False
